re78,treat,age,education,married,black,hispanic,nodegree,re74,re75
5.1495,1,41,14,0,0,0,0,0,0
6.4089,1,38,9,0,0,0,1,0,0
1.9914,1,24,11,0,1,0,1,0,0
11.1632,1,18,10,0,1,0,1,0,0
9.643,1,29,11,1,1,0,1,0,0
9.897,1,25,11,0,1,0,1,0,0
11.1429,1,27,10,0,0,1,1,0,0
16.218,1,17,10,0,1,0,1,0,0
0.9957,1,24,11,0,1,0,1,0,0
0,1,17,10,0,1,0,1,0,0
6.5516,1,48,4,0,1,0,1,0,0
1.5744,1,25,11,1,1,0,1,0,0
0,1,20,12,0,1,0,0,0,0
3.1918,1,25,12,0,1,0,0,0,0
20.5059,1,42,14,0,1,0,0,0,0
6.1819,1,25,5,0,1,0,1,0,0
5.9116,1,23,12,1,1,0,0,0,0
3.0942,1,46,8,1,1,0,1,0,0
0,1,24,10,0,1,0,1,0,0
1.2546,1,21,12,0,1,0,0,0,0
13.1888,1,19,9,0,0,0,1,0,0
8.0615,1,17,8,0,1,0,1,0,0
2.788,1,18,8,1,0,1,1,0,0
3.9725,1,20,11,0,1,0,1,0,0
0,1,25,11,1,1,0,1,0,0
0,1,17,8,0,1,0,1,0,0
0,1,17,9,0,1,0,1,0,0
12.1874,1,25,5,0,1,0,1,0,0
4.8432,1,23,12,0,1,0,0,0,0
0,1,28,8,0,1,0,1,0,0
8.0875,1,31,11,1,1,0,1,0,0
0,1,18,11,0,1,0,1,0,0
2.349,1,25,12,0,1,0,0,0,0
0.5908,1,30,11,1,1,0,1,0,0
0,1,17,10,0,1,0,1,0,0
1.0675,1,37,9,0,1,0,1,0,0
7.285,1,41,4,1,1,0,1,0,0
13.1675,1,42,14,1,1,0,0,0,0
1.0484,1,22,11,0,0,0,1,0,0
0,1,17,8,0,1,0,1,0,0
1.9239,1,29,8,0,1,0,1,0,0
4.6662,1,35,10,0,1,0,1,0,0
0.5493,1,27,11,0,1,0,1,0,0
0.7629,1,29,4,0,1,0,1,0,0
10.6943,1,28,9,0,1,0,1,0,0
0,1,27,11,0,1,0,1,0,0
0,1,23,7,0,0,0,1,0,0
8.5467,1,45,5,1,1,0,1,0,0
7.4797,1,29,13,0,1,0,0,0,0
0,1,27,9,0,1,0,1,0,0
0.6472,1,46,13,0,1,0,0,0,0
0,1,18,6,0,1,0,1,0,0
11.9658,1,25,12,0,1,0,0,0,0
9.5985,1,28,15,0,1,0,0,0,0
18.7833,1,25,11,0,0,0,1,0,0
18.6781,1,22,12,0,1,0,0,0,0
0,1,21,9,0,1,0,1,0,0
23.0056,1,40,11,0,1,0,1,0,0
6.4567,1,22,11,0,1,0,1,0,0
0,1,25,12,0,1,0,0,0,0
2.3211,1,18,12,0,1,0,0,0,0
4.9418,1,38,12,0,0,0,0,0,0
0,1,27,13,0,1,0,0,0,0
0,1,27,8,0,1,0,1,0,0
0,1,38,11,0,1,0,1,0,0
3.8813,1,23,8,0,0,1,1,0,0
17.231,1,26,11,0,1,0,1,0,0
8.0486,1,21,12,0,0,0,0,0,0
0,1,25,8,0,1,0,1,0,0
14.5099,1,31,11,1,1,0,1,0,0
0,1,17,10,0,1,0,1,0,0
0,1,25,11,0,1,0,1,0,0
9.9838,1,21,12,0,1,0,0,0,0
0,1,44,11,0,1,0,1,0,0
5.5875,1,25,12,0,0,0,0,0,0
4.4828,1,18,9,0,1,0,1,0,0
2.4562,1,42,12,0,1,0,0,0,0
0,1,25,10,0,1,0,1,0,0
26.8176,1,31,9,0,0,1,1,0,0
0,1,24,10,0,1,0,1,0,0
9.2658,1,26,10,0,1,0,1,0,0
0.4852,1,25,11,0,1,0,1,0,0
4.8146,1,18,11,0,1,0,1,0,0
7.4581,1,19,11,0,1,0,1,0,0
0,1,43,9,0,1,0,1,0,0
34.0993,1,27,13,0,1,0,0,0,0
1.9533,1,17,9,0,1,0,1,0,0
0,1,30,11,0,1,0,1,0,0
0,1,26,10,1,1,0,1,2.028,0
8.8817,1,20,9,0,1,0,1,6.084,0
6.2107,1,17,9,0,0,1,1,0.4452,0.0743
0,1,20,12,0,1,0,0,0.9893,0.1652
0.9299,1,18,11,0,1,0,1,0.8583,0.2146
0,1,27,12,1,1,0,0,3.6709,0.334
12.558,1,21,12,0,0,0,0,3.6709,0.334
22.1633,1,27,12,0,1,0,0,2.1434,0.3579
1.6526,1,20,12,0,1,0,0,0,0.3776
8.1247,1,19,10,0,1,0,1,0,0.3853
0.6713,1,23,12,0,1,0,0,5.5063,0.5011
17.815,1,29,14,0,1,0,0,0,0.6797
9.7372,1,18,10,0,1,0,1,0,0.7989
17.6852,1,19,9,0,1,0,1,0,0.7989
0,1,27,13,1,0,0,0,9.3816,0.8537
4.3217,1,18,11,0,0,0,1,3.6782,0.9196
1.7734,1,27,9,1,1,0,1,0,0.9344
0,1,22,12,0,1,0,0,5.6059,0.9362
11.2333,1,23,10,1,1,0,1,0,0.9364
0.5594,1,23,12,0,0,1,0,9.3857,1.1174
1.0854,1,20,11,0,1,0,1,3.6375,1.2208
5.4452,1,17,9,0,1,0,1,1.7165,1.2534
60.3079,1,28,11,0,1,0,1,0,1.2841
1.4604,1,26,11,1,1,0,1,0,1.3929
6.9433,1,20,11,0,1,0,1,6.3186,1.485
4.0327,1,24,11,1,1,0,1,0.8244,1.6661
10.3633,1,31,9,0,1,0,1,0,1.6986
4.2323,1,23,8,1,0,0,1,0,1.7132
11.1414,1,18,10,0,1,0,1,2.1434,1.7843
0,1,29,12,0,1,0,0,0.8819,1.8173
13.3859,1,26,11,0,0,0,1,0,2.2263
4.8496,1,24,9,0,1,0,1,9.1547,2.2887
0,1,25,12,0,1,0,0,4.4268,2.4093
1.6605,1,24,10,0,1,0,1,4.2504,2.4219
0,1,46,8,0,1,0,1,3.1657,2.5947
2.4845,1,31,12,0,0,0,0,0,2.6112
4.1466,1,19,11,0,1,0,1,2.305,2.6153
9.9707,1,19,8,0,1,0,1,0,2.6571
0,1,27,11,0,1,0,1,2.2069,2.6663
26.3723,1,26,11,1,1,0,1,0,2.7546
5.6152,1,20,10,0,1,0,1,5.0057,2.7774
3.1966,1,28,10,0,1,0,1,0,2.8365
6.1677,1,24,12,0,1,0,0,3.7658,2.8428
7.5359,1,19,8,0,1,0,1,2.6364,2.9373
8.4842,1,23,12,0,1,0,0,6.2693,3.04
1.2944,1,42,9,1,1,0,1,0,3.0585
0,1,25,13,0,1,0,0,2.3629,3.0907
5.0103,1,18,9,0,1,0,1,0,3.2874
9.371,1,21,12,0,1,0,0,6.4737,3.3324
0,1,27,10,0,1,0,1,1.0011,3.5501
4.2796,1,21,8,0,1,0,1,0.9893,3.6959
3.4626,1,22,9,0,1,0,1,2.1929,3.837
7.3825,1,31,4,0,1,0,1,8.5176,4.0232
0,1,24,10,1,1,0,1,1.7032,4.0782
0,1,29,10,0,1,0,1,0,4.399
10.9765,1,29,12,0,1,0,0,9.7484,4.8789
13.8296,1,19,10,0,0,0,1,0,5.3241
6.7885,1,19,11,1,0,1,1,5.4245,5.4638
9.5585,1,31,9,0,1,0,1,0.717,5.5178
13.2283,1,22,10,1,1,0,1,1.4683,5.5887
0.7437,1,21,9,0,1,0,1,6.4165,5.7493
5.5228,1,17,10,0,1,0,1,1.2915,5.7939
1.4249,1,26,12,1,1,0,0,8.4088,5.7948
1.3586,1,20,9,0,0,1,1,2.2608,5.875
0,1,19,10,0,1,0,1,4.1219,6.0568
0.6729,1,26,10,0,1,0,1,5.9297,6.789
0,1,28,11,0,1,0,1,1.929,6.8719
10.0928,1,22,12,1,0,1,0,0.4922,7.0557
6.2814,1,33,11,0,1,0,1,0,7.8679
12.5907,1,22,12,0,0,0,0,6.76,8.4555
5.112,1,29,10,0,0,1,1,0,8.8537
15.9526,1,33,12,1,1,0,0,0.2799,0.9414
36.6469,1,25,14,1,1,0,0,5.0401,1.5366
12.804,1,35,9,1,1,0,1,3.6024,3.8306
3.7866,1,35,8,1,1,0,1,3.7321,7.9762
4.1819,1,33,11,1,1,0,1,4.6607,5.1422
