re78,treat,age,education,married,black,hispanic,nodegree,re74,re75,u74,u75
10.3441,0,21,11,1,0,0,1,6.6538,3.4274,0,0
12.5607,0,33,10,1,0,0,1,6.6538,6.1129,0,0
17.9573,0,28,9,1,0,0,1,6.6538,7.1585,0,0
17.8805,0,20,10,1,0,0,1,6.8497,1.9952,0,0
17.7327,0,47,11,1,0,0,1,6.9281,5.4093,0,0
5.9109,0,23,11,1,0,0,1,7.0456,1.9862,0,0
16.8461,0,35,10,0,1,0,1,7.0456,4.3226,0,0
11.8218,0,25,7,0,1,0,1,7.0456,6.138,0,0
8.8664,0,23,11,1,1,0,1,7.1162,0.7419,0,0
16.2107,0,31,8,1,0,0,1,7.2415,5.7548,0,0
16.255,0,55,8,1,1,0,1,7.2415,7.9032,0,0
14.7536,0,33,11,1,1,0,1,7.3709,5.8444,0,0
11.3268,0,31,9,0,1,0,1,7.4375,3.4274,0,0
19.4321,0,34,7,0,0,0,1,7.6197,0.4813,0,0
13.2995,0,22,11,1,0,0,1,7.6334,0,0,1
3.251,0,21,9,1,0,0,1,7.6334,3.2029,0,0
0,0,42,8,0,1,0,1,7.6334,0.5629,0,0
5.9109,0,46,10,1,0,1,1,7.6334,0.7419,0,0
14.7773,0,23,9,1,1,0,1,7.6334,2.5323,0,0
22.1659,0,33,8,1,0,0,1,7.6334,2.8903,0,0
17.7327,0,43,11,1,1,0,1,7.6334,4.3226,0,0
17.7327,0,43,11,1,1,0,1,7.6334,4.3226,0,0
11.8218,0,29,8,1,0,0,1,7.6334,6.1129,0,0
17.7327,0,35,9,1,0,0,1,7.6334,6.1129,0,0
16.255,0,50,9,1,1,0,1,7.6334,6.1129,0,0
17.5849,0,18,9,1,0,0,1,7.6334,6.1129,0,0
14.5556,0,44,11,1,0,0,1,7.6334,6.471,0,0
4.8765,0,34,6,1,0,0,1,7.6334,7.9032,0,0
0.8866,0,26,8,1,0,0,1,7.6334,8.4403,0,0
30.8845,0,47,10,1,0,0,1,7.6334,9.6935,0,0
26.5991,0,25,11,1,1,0,1,7.6334,1.4839,0,0
19.2104,0,44,8,1,1,0,1,7.6334,1.4839,0,0
17.7327,0,36,10,0,1,0,1,7.6334,1.4839,0,0
8.8664,0,40,2,1,1,0,1,7.6452,3.4274,0,0
19.2104,0,46,11,1,0,0,1,7.6843,6.1129,0,0
19.2104,0,44,5,1,1,0,1,7.6883,7.9032,0,0
20.6882,0,38,9,1,0,0,1,7.8293,7.8774,0,0
18.1022,0,54,11,1,0,0,1,7.8293,5.7548,0,0
20.6882,0,32,8,1,0,0,1,7.8293,1.4839,0,0
23.6436,0,23,10,1,0,0,1,7.8293,1.4839,0,0
13.3261,0,46,11,1,1,0,1,7.8685,7.9032,0,0
19.2104,0,44,11,1,1,0,1,7.9293,8.5889,0,0
21.427,0,41,10,1,1,0,1,8.0253,7.3661,0,0
28.0768,0,44,8,1,0,0,1,8.0253,8.7984,0,0
26.5991,0,36,11,1,1,0,1,8.0253,1.4839,0,0
12.1174,0,23,8,1,0,0,1,8.2212,5.0735,0,0
23.6436,0,20,9,1,0,0,1,8.2858,0.7677,0,0
19.9493,0,46,3,1,1,0,1,8.3191,4.3226,0,0
22.1659,0,36,10,1,1,0,1,8.4171,6.1129,0,0
20.6882,0,40,10,1,0,0,1,8.4171,7.9032,0,0
20.6882,0,40,10,1,0,0,1,8.4171,7.9032,0,0
31.0323,0,27,8,1,1,0,1,8.4171,2.9161,0,0
31.0323,0,24,11,0,1,0,1,8.613,0.2306,0,0
14.7773,0,34,11,1,1,0,1,8.809,7.9032,0,0
21.7226,0,47,10,1,0,0,1,9.0049,7.9032,0,0
21.7226,0,47,10,1,0,0,1,9.0049,7.9032,0,0
2.9555,0,49,4,1,0,0,1,9.2008,7.1613,0,0
8.8664,0,35,9,1,0,0,1,9.2008,7.7063,0,0
19.2104,0,33,9,1,1,0,1,9.3967,6.1129,0,0
26.5991,0,51,11,1,0,0,1,9.5927,6.9823,0,0
26.5991,0,33,10,1,0,0,1,9.5927,0.7419,0,0
14.7773,0,20,7,1,1,0,1,9.5927,1.6371,0,0
16.9939,0,36,8,1,0,1,1,9.5927,1.9952,0,0
16.9939,0,36,8,1,0,1,1,9.5927,1.9952,0,0
7.13,0,28,11,1,1,0,1,9.5927,2.8903,0,0
5.6154,0,44,6,1,1,0,1,9.5927,4.3226,0,0
0,0,22,10,1,0,0,1,9.5927,5.2177,0,0
29.5545,0,50,10,1,0,0,1,9.5927,5.9339,0,0
24.0456,0,52,9,1,0,0,1,9.5927,6.1129,0,0
28.0768,0,25,5,1,1,0,1,9.5927,6.65,0,0
17.2894,0,52,8,1,0,0,1,9.5927,7.9032,0,0
30.2077,0,38,8,1,0,0,1,9.5927,7.9032,0,0
22.1659,0,53,7,1,0,0,1,9.5927,9.6935,0,0
23.6436,0,38,8,1,0,0,1,9.5927,9.6935,0,0
23.6436,0,38,8,1,0,0,1,9.5927,9.6935,0,0
27.929,0,22,11,1,0,0,1,9.5927,0.5887,0,0
20.304,0,41,9,1,0,0,1,9.5927,1.4839,0,0
22.1659,0,30,11,1,1,0,1,9.5927,4.5471,0,0
29.5545,0,24,10,1,0,0,1,9.5927,5.0645,0,0
20.6882,0,43,6,1,1,0,1,9.912,6.1129,0,0
14.7773,0,55,6,1,1,0,1,9.963,6.8548,0,0
31.0323,0,27,7,1,0,0,1,9.9845,0.4097,0,0
17.7327,0,23,10,1,0,0,1,9.9845,1.4839,0,0
4.4332,0,53,10,1,0,0,1,9.9845,1.4839,0,0
19.2104,0,48,8,1,0,0,1,9.9845,1.4839,0,0
13.2995,0,53,10,1,1,0,1,0.0629,5.5024,0,0
0,0,50,7,1,0,0,1,0.1804,4.3226,0,0
19.2104,0,40,11,1,1,0,1,0.2784,6.1129,0,0
17.7327,0,50,7,1,1,0,1,0.3842,7.0081,0,0
16.255,0,38,9,1,1,0,1,0.3881,2.4077,0,0
19.2104,0,52,5,1,0,0,1,0.5723,6.1129,0,0
14.4817,0,36,10,1,0,0,1,0.5723,7.3661,0,0
27.4857,0,40,11,1,0,0,1,0.5723,1.4839,0,0
19.2104,0,38,11,1,0,0,1,0.5723,1.4839,0,0
19.6331,0,41,8,1,0,0,1,0.5723,2.379,0,0
26.5991,0,43,11,1,0,0,1,0.6291,1.3306,0,0
21.1315,0,46,10,1,0,0,1,0.9446,1.3389,0,0
23.1959,0,53,8,1,0,0,1,0.9642,2.0335,0,0
23.4959,0,25,10,1,0,0,1,0.9642,3.6323,0,0
25.0682,0,44,10,1,1,0,1,0.9935,9.1905,0,0
25.0682,0,44,10,1,1,0,1,0.9935,9.1905,0,0
23.6436,0,37,8,1,0,0,1,1.4814,4.3226,0,0
18.4716,0,34,10,1,1,0,1,1.5519,0.0831,0,0
13.2995,0,46,11,1,0,0,1,1.5519,6.1129,0,0
17.7327,0,48,6,1,1,0,1,1.5519,6.1129,0,0
22.1659,0,42,10,1,0,0,1,1.5519,8.7984,0,0
14.7773,0,55,10,1,0,0,1,1.5519,9.6935,0,0
20.6882,0,39,9,1,0,0,1,1.5519,9.6935,0,0
25.1214,0,41,10,1,1,0,1,1.5519,0.7677,0,0
27.4857,0,33,8,1,1,0,1,1.5519,2.379,0,0
31.0323,0,22,10,1,1,0,1,1.5519,5.0645,0,0
25.1214,0,25,8,1,0,0,1,1.5519,5.9597,0,0
33.9877,0,54,9,0,1,0,1,1.5519,0.4355,0,0
44.3318,0,49,8,0,0,0,1,1.5519,6.3167,0,0
22.757,0,35,10,1,0,0,1,1.5833,3.8471,0,0
11.8218,0,43,9,1,0,0,1,1.6303,1.5655,0,0
23.6436,0,39,7,1,0,0,1,1.7126,4.0655,0,0
19.2104,0,47,10,1,0,1,1,1.9438,8.9774,0,0
25.8602,0,51,10,1,0,0,1,1.9438,3.2742,0,0
25.8602,0,51,10,1,0,0,1,1.9438,3.2742,0,0
20.3926,0,49,5,1,0,1,1,2.0418,3.2742,0,0
16.255,0,48,11,1,0,0,1,2.1789,9.6935,0,0
16.255,0,48,11,1,0,0,1,2.1789,9.6935,0,0
121.1736,0,30,10,1,1,0,1,2.3356,0,0,1
0,0,31,9,1,0,0,1,2.5316,1.4839,0,0
22.9048,0,28,9,1,0,0,1,2.7275,0.7677,0,0
24.0869,0,49,10,1,0,0,1,2.7275,3.0952,0,0
27.0424,0,48,10,1,0,0,1,2.7275,6.8548,0,0
29.5545,0,49,9,1,0,0,1,2.7275,0.4355,0,0
22.1659,0,49,4,1,1,0,1,2.9685,8.6452,0,0
33.9877,0,32,10,1,0,0,1,3.0253,1.4839,0,0
22.0181,0,30,11,1,0,0,1,3.1193,0.0516,0,0
35.365,0,47,10,1,0,0,1,3.2369,7.9032,0,0
15.2206,0,31,10,1,0,0,1,3.3153,2.4671,0,0
0,0,48,10,1,0,0,1,3.5112,2.8645,0,0
21.7965,0,28,11,1,0,0,1,3.5112,5.371,0,0
18.4716,0,33,10,1,1,0,1,3.5112,2.5323,0,0
7.0931,0,52,8,0,1,0,1,3.5112,5.2177,0,0
20.2153,0,53,5,1,0,0,1,3.5112,7.9032,0,0
23.6436,0,42,6,1,0,0,1,3.5112,7.9032,0,0
23.6436,0,42,6,1,0,0,1,3.5112,7.9032,0,0
23.6436,0,42,6,1,0,0,1,3.5112,7.9032,0,0
26.5695,0,42,8,1,0,0,1,3.5112,8.7984,0,0
26.5991,0,30,9,1,0,0,1,3.5112,9.4411,0,0
13.2995,0,36,7,1,1,0,1,3.5112,1.4839,0,0
19.2104,0,54,8,1,0,0,1,3.5112,1.4839,0,0
26.3035,0,42,9,1,0,0,1,3.5112,1.8419,0,0
23.6436,0,51,8,1,1,0,1,3.5112,3.2742,0,0
29.6787,0,24,10,1,0,0,1,3.5112,5.0627,0,0
25.1214,0,23,10,1,0,0,1,3.5112,5.0645,0,0
26.1558,0,50,8,1,0,0,1,3.5112,5.2435,0,0
27.1902,0,51,11,1,0,0,1,3.5112,5.7806,0,0
22.1659,0,51,8,1,0,0,1,3.5112,6.4073,0,0
27.3379,0,51,8,1,0,0,1,3.5112,7.0195,0,0
28.0472,0,30,10,1,0,0,1,3.5112,8.6452,0,0
0,0,52,11,1,0,0,1,3.568,0,0,1
31.0323,0,50,8,1,1,0,1,3.7071,8.9137,0,0
13.2995,0,29,10,1,0,0,1,3.711,6.8548,0,0
26.9685,0,48,9,1,0,0,1,3.86,5.0645,0,0
23.7914,0,30,9,1,0,0,1,3.9031,3.9008,0,0
23.1456,0,37,8,1,0,0,1,4.099,2.823,0,0
35.4654,0,28,11,1,0,0,1,4.099,4.1694,0,0
29.5545,0,44,11,1,1,0,1,4.2949,5.8065,0,0
29.5545,0,44,11,1,1,0,1,4.2949,5.8065,0,0
30.549,0,54,3,1,0,0,1,4.53,9.5145,0,0
19.2104,0,52,9,1,0,0,1,4.628,5.0645,0,0
20.3926,0,35,9,1,1,0,1,4.6868,6.829,0,0
22.9048,0,32,10,1,0,0,1,4.6868,7.0339,0,0
25.8602,0,47,7,1,0,0,1,4.7847,3.8113,0,0
33.2488,0,30,11,1,0,0,1,4.8827,6.8548,0,0
29.1112,0,49,6,1,0,0,1,5.2745,1.8419,0,0
13.2995,0,48,8,1,0,0,1,5.4705,0,0,1
24.8036,0,32,9,1,0,0,1,5.4705,1.4323,0,0
11.8218,0,44,6,1,0,0,1,5.4705,7.6196,0,0
23.6436,0,48,8,1,0,1,1,5.4705,6.1129,0,0
25.1214,0,52,7,0,1,0,1,5.4705,7.9032,0,0
0.4817,0,49,11,1,0,0,1,5.4705,9.6935,0,0
47.2873,0,38,9,1,0,0,1,5.4705,1.4839,0,0
11.3903,0,46,8,1,1,0,1,5.4705,1.4839,0,0
16.255,0,40,8,1,0,0,1,5.4705,1.4839,0,0
26.5991,0,44,3,1,1,0,1,5.4705,1.4839,0,0
20.6882,0,40,10,0,1,0,1,5.4705,3.2742,0,0
23.6436,0,26,8,1,1,0,1,5.4705,3.2742,0,0
25.1214,0,49,11,1,0,0,1,5.4705,5.0645,0,0
26.5991,0,51,11,1,0,0,1,5.4705,5.0645,0,0
25.8602,0,44,8,1,0,0,1,5.4705,6.8548,0,0
19.0627,0,47,8,1,0,0,1,5.7075,5.0645,0,0
16.255,0,49,8,1,0,0,1,5.8623,2.9161,0,0
26.1558,0,40,8,1,0,0,1,5.8623,6.1387,0,0
33.0434,0,48,10,0,0,0,1,6.0582,6.8548,0,0
26.5991,0,35,9,1,1,0,1,6.1347,4.1694,0,0
0,0,44,6,1,0,1,1,6.4501,3.5806,0,0
23.3274,0,42,11,1,0,0,1,6.4501,2.379,0,0
26.9537,0,31,8,1,0,0,1,6.4501,2.2258,0,0
36.9432,0,46,11,1,0,0,1,6.842,9.3613,0,0
26.8946,0,51,10,1,1,0,1,7.0379,1.4839,0,0
26.5991,0,50,8,0,0,0,1,7.0849,1.1258,0,0
16.9939,0,46,11,1,0,0,1,7.4297,9.8468,0,0
24.3825,0,51,10,1,1,0,1,7.4297,5.0645,0,0
14.7773,0,41,7,1,1,0,1,7.4297,6.708,0,0
28.0768,0,39,8,1,1,0,1,7.4297,6.8548,0,0
29.5545,0,48,10,1,1,0,1,7.4297,0.4355,0,0
29.5545,0,48,10,1,1,0,1,7.4297,0.4355,0,0
33.9877,0,50,10,1,0,0,1,7.4297,2.2258,0,0
32.51,0,49,6,1,1,0,1,7.4297,4.0161,0,0
27.3379,0,49,8,1,0,0,1,7.4826,5.0645,0,0
28.925,0,47,7,1,0,0,1,7.8216,7.929,0,0
26.3774,0,42,9,1,0,0,1,8.0175,3.4532,0,0
26.3774,0,42,9,1,0,0,1,8.0175,3.4532,0,0
36.9432,0,45,10,1,0,0,1,8.0175,2.2258,0,0
28.8157,0,55,10,1,0,0,1,8.331,8.6022,0,0
13.2995,0,40,11,1,0,0,1,8.4094,2.5323,0,0
28.0768,0,48,8,1,0,0,1,8.4094,6.3177,0,0
39.1598,0,36,10,1,0,1,1,8.4094,8.6452,0,0
41.3763,0,46,9,1,1,0,1,8.6053,2.2258,0,0
25.677,0,46,10,1,0,0,1,8.766,9.5145,0,0
36.9432,0,45,9,1,1,0,1,8.8639,6.8548,0,0
21.3413,0,49,7,1,0,0,1,9.2479,0.7677,0,0
39.8986,0,37,10,1,0,0,1,9.3694,7.75,0,0
23.0525,0,48,9,1,0,0,1,9.389,9.6935,0,0
13.0631,0,37,11,1,1,0,1,9.389,1.4839,0,0
22.9048,0,28,10,1,0,0,1,9.389,3.2742,0,0
45.8095,0,36,11,0,1,0,1,9.389,5.983,0,0
31.0323,0,40,11,1,0,0,1,9.389,6.4073,0,0
23.6436,0,44,10,1,0,0,1,9.389,6.8548,0,0
0,0,47,10,1,1,0,1,9.389,6.8548,0,0
0,0,47,10,1,1,0,1,9.389,6.8548,0,0
36.9432,0,30,11,1,0,1,1,9.389,6.8548,0,0
36.4998,0,33,10,1,0,0,1,9.389,8.6452,0,0
31.0323,0,48,9,1,0,0,1,9.389,2.2258,0,0
9.4575,0,19,11,0,1,0,1,9.726,8.8066,0,0
47.2873,0,38,9,1,0,0,1,9.9768,5.0645,0,0
35.4654,0,42,9,0,0,0,1,0.3686,9.6935,0,0
38.1253,0,32,10,1,1,0,1,0.9309,5.8065,0,0
28.0768,0,55,11,1,0,0,1,1.0485,1.0531,0,0
36.9432,0,37,11,1,0,0,1,1.2503,6.8548,0,0
44.3318,0,21,10,1,0,0,1,1.3483,0.7419,0,0
26.008,0,51,11,1,1,0,1,1.3483,1.4839,0,0
20.6882,0,42,6,1,1,0,1,1.3483,8.6452,0,0
23.6436,0,42,5,1,1,0,1,1.3483,2.2258,0,0
28.0768,0,52,11,1,0,0,1,1.3483,3.121,0,0
31.4771,0,45,5,1,0,0,1,1.3483,7.5968,0,0
38.4209,0,49,8,1,0,0,1,1.3483,7.5968,0,0
28.0768,0,48,8,1,0,0,1,1.5109,5.7957,0,0
28.0768,0,48,8,1,0,0,1,1.5109,5.7957,0,0
31.9189,0,55,7,1,1,0,1,2.5042,6.8548,0,0
31.9189,0,55,7,1,1,0,1,2.5042,6.8548,0,0
36.9432,0,47,11,1,0,0,1,2.7198,0.4355,0,0
32.3622,0,51,8,1,0,0,1,3.1116,7.75,0,0
36.9432,0,54,11,1,0,0,1,3.1586,2.2258,0,0
33.9877,0,42,9,1,0,0,1,3.2213,2.2258,0,0
33.9877,0,42,9,1,0,0,1,3.2213,2.2258,0,0
25.1214,0,51,8,1,1,0,1,3.2997,5.0645,0,0
28.0768,0,55,2,1,1,0,1,3.3075,0.9468,0,0
29.5545,0,32,10,1,0,0,1,3.3075,5.0645,0,0
33.9877,0,38,8,1,0,0,1,3.3075,5.4484,0,0
54.6759,0,42,11,1,0,0,1,3.3075,4.7581,0,0
2.9555,0,49,8,1,0,0,1,3.6994,8.6452,0,0
25.1214,0,35,7,1,0,0,1,4.0912,8.2871,0,0
39.8986,0,46,11,1,0,0,1,4.2872,0.0774,0,0
39.8986,0,46,11,1,0,0,1,4.2872,0.0774,0,0
36.9432,0,31,11,1,0,0,1,4.4831,5.8065,0,0
39.1598,0,52,10,1,0,0,1,5.2668,7.1871,0,0
1.1822,0,51,8,1,1,0,1,5.2668,5.0645,0,0
39.8986,0,51,9,0,0,0,1,5.2668,2.2258,0,0
44.1471,0,52,8,1,1,0,1,5.2668,3.121,0,0
26.8946,0,49,6,1,0,0,1,5.2668,3.121,0,0
38.5687,0,48,10,1,0,0,1,5.2668,4.9113,0,0
44.3318,0,31,10,1,0,0,1,5.2668,5.8065,0,0
38.4209,0,42,11,1,0,0,1,5.2668,4.7581,0,0
31.0323,0,50,11,1,0,0,1,6.2053,8.5635,0,0
31.0323,0,50,11,1,0,0,1,6.2053,8.5635,0,0
17.7327,0,37,10,1,0,0,1,6.2464,7.5452,0,0
17.7327,0,37,10,1,0,0,1,6.2464,7.5452,0,0
32.1775,0,55,11,1,0,0,1,6.6383,7.4177,0,0
47.2873,0,50,11,1,0,0,1,6.6775,6.5484,0,0
42.263,0,41,8,1,1,0,1,6.6912,2.8882,0,0
23.6436,0,49,8,1,0,0,1,7.2261,4.3226,0,0
30.5697,0,48,8,1,1,0,1,7.2261,6.8548,0,0
30.5697,0,48,8,1,1,0,1,7.2261,6.8548,0,0
36.9432,0,48,6,1,0,1,1,8.67,2.9677,0,0
36.9432,0,48,6,1,0,1,1,8.67,2.9677,0,0
35.4654,0,46,11,1,0,0,1,9.1853,9.3871,0,0
31.0323,0,29,10,1,0,0,1,1.1446,8.9516,0,0
51.58,0,55,8,1,0,0,1,3.0255,7.9727,0,0
36.9432,0,32,10,1,0,0,1,3.1039,9.3871,0,0
38.5687,0,47,8,1,0,0,1,4.6674,3.8371,0,0
59.1091,0,32,8,1,0,0,1,7.0224,7.1371,0,0
55.7103,0,47,10,1,0,0,1,8.198,7.9681,0,0
20.5404,0,54,0,1,0,1,1,9.2285,4.221,0,0
53.1982,0,40,8,1,0,0,1,0.9409,5.5,0,0
9.93,1,37,11,1,1,0,1,0,0,1,1
3.5959,1,22,9,0,0,1,1,0,0,1,1
24.9095,1,30,12,0,1,0,0,0,0,1,1
7.5061,1,27,11,0,1,0,1,0,0,1,1
0.2898,1,33,8,0,1,0,1,0,0,1,1
4.0565,1,22,9,0,1,0,1,0,0,1,1
0,1,23,12,0,1,0,0,0,0,1,1
8.4722,1,32,11,0,1,0,1,0,0,1,1
2.164,1,22,16,0,1,0,0,0,0,1,1
12.4181,1,33,12,1,0,0,0,0,0,1,1
8.1739,1,19,9,0,1,0,1,0,0,1,1
17.0946,1,21,13,0,1,0,0,0,0,1,1
0,1,18,8,0,1,0,1,0,0,1,1
18.7399,1,27,10,1,1,0,1,0,0,1,1
3.0239,1,17,7,0,1,0,1,0,0,1,1
3.2285,1,19,10,0,1,0,1,0,0,1,1
14.5819,1,27,13,0,1,0,0,0,0,1,1
7.6934,1,23,10,0,1,0,1,0,0,1,1
10.8043,1,40,12,0,1,0,0,0,0,1,1
10.7474,1,26,12,0,1,0,0,0,0,1,1
0,1,23,11,0,1,0,1,0,0,1,1
5.1495,1,41,14,0,0,0,0,0,0,1,1
6.4089,1,38,9,0,0,0,1,0,0,1,1
1.9914,1,24,11,0,1,0,1,0,0,1,1
11.1632,1,18,10,0,1,0,1,0,0,1,1
9.643,1,29,11,1,1,0,1,0,0,1,1
9.897,1,25,11,0,1,0,1,0,0,1,1
11.1429,1,27,10,0,0,1,1,0,0,1,1
16.218,1,17,10,0,1,0,1,0,0,1,1
0.9957,1,24,11,0,1,0,1,0,0,1,1
0,1,17,10,0,1,0,1,0,0,1,1
6.5516,1,48,4,0,1,0,1,0,0,1,1
1.5744,1,25,11,1,1,0,1,0,0,1,1
0,1,20,12,0,1,0,0,0,0,1,1
3.1918,1,25,12,0,1,0,0,0,0,1,1
20.5059,1,42,14,0,1,0,0,0,0,1,1
6.1819,1,25,5,0,1,0,1,0,0,1,1
5.9116,1,23,12,1,1,0,0,0,0,1,1
3.0942,1,46,8,1,1,0,1,0,0,1,1
0,1,24,10,0,1,0,1,0,0,1,1
1.2546,1,21,12,0,1,0,0,0,0,1,1
13.1888,1,19,9,0,0,0,1,0,0,1,1
8.0615,1,17,8,0,1,0,1,0,0,1,1
2.788,1,18,8,1,0,1,1,0,0,1,1
3.9725,1,20,11,0,1,0,1,0,0,1,1
0,1,25,11,1,1,0,1,0,0,1,1
0,1,17,8,0,1,0,1,0,0,1,1
0,1,17,9,0,1,0,1,0,0,1,1
12.1874,1,25,5,0,1,0,1,0,0,1,1
4.8432,1,23,12,0,1,0,0,0,0,1,1
0,1,28,8,0,1,0,1,0,0,1,1
8.0875,1,31,11,1,1,0,1,0,0,1,1
0,1,18,11,0,1,0,1,0,0,1,1
2.349,1,25,12,0,1,0,0,0,0,1,1
0.5908,1,30,11,1,1,0,1,0,0,1,1
0,1,17,10,0,1,0,1,0,0,1,1
1.0675,1,37,9,0,1,0,1,0,0,1,1
7.285,1,41,4,1,1,0,1,0,0,1,1
13.1675,1,42,14,1,1,0,0,0,0,1,1
1.0484,1,22,11,0,0,0,1,0,0,1,1
0,1,17,8,0,1,0,1,0,0,1,1
1.9239,1,29,8,0,1,0,1,0,0,1,1
4.6662,1,35,10,0,1,0,1,0,0,1,1
0.5493,1,27,11,0,1,0,1,0,0,1,1
0.7629,1,29,4,0,1,0,1,0,0,1,1
10.6943,1,28,9,0,1,0,1,0,0,1,1
0,1,27,11,0,1,0,1,0,0,1,1
0,1,23,7,0,0,0,1,0,0,1,1
8.5467,1,45,5,1,1,0,1,0,0,1,1
7.4797,1,29,13,0,1,0,0,0,0,1,1
0,1,27,9,0,1,0,1,0,0,1,1
0.6472,1,46,13,0,1,0,0,0,0,1,1
0,1,18,6,0,1,0,1,0,0,1,1
11.9658,1,25,12,0,1,0,0,0,0,1,1
9.5985,1,28,15,0,1,0,0,0,0,1,1
18.7833,1,25,11,0,0,0,1,0,0,1,1
18.6781,1,22,12,0,1,0,0,0,0,1,1
0,1,21,9,0,1,0,1,0,0,1,1
23.0056,1,40,11,0,1,0,1,0,0,1,1
6.4567,1,22,11,0,1,0,1,0,0,1,1
0,1,25,12,0,1,0,0,0,0,1,1
2.3211,1,18,12,0,1,0,0,0,0,1,1
4.9418,1,38,12,0,0,0,0,0,0,1,1
0,1,27,13,0,1,0,0,0,0,1,1
0,1,27,8,0,1,0,1,0,0,1,1
0,1,38,11,0,1,0,1,0,0,1,1
3.8813,1,23,8,0,0,1,1,0,0,1,1
17.231,1,26,11,0,1,0,1,0,0,1,1
8.0486,1,21,12,0,0,0,0,0,0,1,1
0,1,25,8,0,1,0,1,0,0,1,1
14.5099,1,31,11,1,1,0,1,0,0,1,1
0,1,17,10,0,1,0,1,0,0,1,1
0,1,25,11,0,1,0,1,0,0,1,1
9.9838,1,21,12,0,1,0,0,0,0,1,1
0,1,44,11,0,1,0,1,0,0,1,1
5.5875,1,25,12,0,0,0,0,0,0,1,1
4.4828,1,18,9,0,1,0,1,0,0,1,1
2.4562,1,42,12,0,1,0,0,0,0,1,1
0,1,25,10,0,1,0,1,0,0,1,1
26.8176,1,31,9,0,0,1,1,0,0,1,1
0,1,24,10,0,1,0,1,0,0,1,1
9.2658,1,26,10,0,1,0,1,0,0,1,1
0.4852,1,25,11,0,1,0,1,0,0,1,1
4.8146,1,18,11,0,1,0,1,0,0,1,1
7.4581,1,19,11,0,1,0,1,0,0,1,1
0,1,43,9,0,1,0,1,0,0,1,1
34.0993,1,27,13,0,1,0,0,0,0,1,1
1.9533,1,17,9,0,1,0,1,0,0,1,1
0,1,30,11,0,1,0,1,0,0,1,1
0,1,26,10,1,1,0,1,2.028,0,0,1
8.8817,1,20,9,0,1,0,1,6.084,0,0,1
6.2107,1,17,9,0,0,1,1,0.4452,0.0743,0,0
0,1,20,12,0,1,0,0,0.9893,0.1652,0,0
0.9299,1,18,11,0,1,0,1,0.8583,0.2146,0,0
0,1,27,12,1,1,0,0,3.6709,0.334,0,0
12.558,1,21,12,0,0,0,0,3.6709,0.334,0,0
22.1633,1,27,12,0,1,0,0,2.1434,0.3579,0,0
1.6526,1,20,12,0,1,0,0,0,0.3776,1,0
8.1247,1,19,10,0,1,0,1,0,0.3853,1,0
0.6713,1,23,12,0,1,0,0,5.5063,0.5011,0,0
17.815,1,29,14,0,1,0,0,0,0.6797,1,0
9.7372,1,18,10,0,1,0,1,0,0.7989,1,0
17.6852,1,19,9,0,1,0,1,0,0.7989,1,0
0,1,27,13,1,0,0,0,9.3816,0.8537,0,0
4.3217,1,18,11,0,0,0,1,3.6782,0.9196,0,0
1.7734,1,27,9,1,1,0,1,0,0.9344,1,0
0,1,22,12,0,1,0,0,5.6059,0.9362,0,0
11.2333,1,23,10,1,1,0,1,0,0.9364,1,0
0.5594,1,23,12,0,0,1,0,9.3857,1.1174,0,0
1.0854,1,20,11,0,1,0,1,3.6375,1.2208,0,0
5.4452,1,17,9,0,1,0,1,1.7165,1.2534,0,0
60.3079,1,28,11,0,1,0,1,0,1.2841,1,0
1.4604,1,26,11,1,1,0,1,0,1.3929,1,0
6.9433,1,20,11,0,1,0,1,6.3186,1.485,0,0
4.0327,1,24,11,1,1,0,1,0.8244,1.6661,0,0
10.3633,1,31,9,0,1,0,1,0,1.6986,1,0
4.2323,1,23,8,1,0,0,1,0,1.7132,1,0
11.1414,1,18,10,0,1,0,1,2.1434,1.7843,0,0
0,1,29,12,0,1,0,0,0.8819,1.8173,0,0
13.3859,1,26,11,0,0,0,1,0,2.2263,1,0
4.8496,1,24,9,0,1,0,1,9.1547,2.2887,0,0
0,1,25,12,0,1,0,0,4.4268,2.4093,0,0
1.6605,1,24,10,0,1,0,1,4.2504,2.4219,0,0
0,1,46,8,0,1,0,1,3.1657,2.5947,0,0
2.4845,1,31,12,0,0,0,0,0,2.6112,1,0
4.1466,1,19,11,0,1,0,1,2.305,2.6153,0,0
9.9707,1,19,8,0,1,0,1,0,2.6571,1,0
0,1,27,11,0,1,0,1,2.2069,2.6663,0,0
26.3723,1,26,11,1,1,0,1,0,2.7546,1,0
5.6152,1,20,10,0,1,0,1,5.0057,2.7774,0,0
3.1966,1,28,10,0,1,0,1,0,2.8365,1,0
6.1677,1,24,12,0,1,0,0,3.7658,2.8428,0,0
7.5359,1,19,8,0,1,0,1,2.6364,2.9373,0,0
8.4842,1,23,12,0,1,0,0,6.2693,3.04,0,0
1.2944,1,42,9,1,1,0,1,0,3.0585,1,0
0,1,25,13,0,1,0,0,2.3629,3.0907,0,0
5.0103,1,18,9,0,1,0,1,0,3.2874,1,0
9.371,1,21,12,0,1,0,0,6.4737,3.3324,0,0
0,1,27,10,0,1,0,1,1.0011,3.5501,0,0
4.2796,1,21,8,0,1,0,1,0.9893,3.6959,0,0
3.4626,1,22,9,0,1,0,1,2.1929,3.837,0,0
